0, 0.0, 0, 0.0, 1.0
1, 0.0, 0, 0.0, 1.0
2, 0.0, 0, 0.0, 1.0
3, 0.0, 0, 0.0, 1.0
4, 1.0, 1, 0.2, 1.0
5, 2.0, 1, 0.3333333333333333, 1.0
6, 2.0, 0, 0.2857142857142857, 1.0
7, 4.0, 2, 0.5, 1.0
8, 4.0, 0, 0.4444444444444444, 0.9985
9, 6.0, 2, 0.6, 0.9970022500000001
10, 7.0, 1, 0.6363636363636364, 0.9955067466250002
11, 7.0, 0, 0.5833333333333334, 0.9940134865050627
12, 7.0, 0, 0.5384615384615384, 0.9925224662753052
13, 7.0, 0, 0.5, 0.9910336825758923
14, 9.0, 2, 0.6, 0.9895471320520285
15, 9.0, 0, 0.5625, 0.9880628113539505
16, 9.0, 0, 0.5294117647058824, 0.9865807171369196
17, 11.0, 2, 0.6111111111111112, 0.9851008460612143
18, 14.0, 3, 0.7368421052631579, 0.9836231947921226
19, 15.0, 1, 0.75, 0.9821477599999344
20, 16.0, 1, 0.7619047619047619, 0.9806745383599346
21, 16.0, 0, 0.7272727272727273, 0.9792035265523947
22, 17.0, 1, 0.7391304347826086, 0.9777347212625662
23, 19.0, 2, 0.7916666666666666, 0.9762681191806725
24, 19.0, 0, 0.76, 0.9748037170019015
25, 19.0, 0, 0.7307692307692307, 0.9733415114263987
26, 20.0, 1, 0.7407407407407407, 0.9718814991592591
27, 20.0, 0, 0.7142857142857143, 0.9704236769105203
28, 20.0, 0, 0.6896551724137931, 0.9689680413951546
29, 20.0, 0, 0.6666666666666666, 0.9675145893330619
30, 21.0, 1, 0.6774193548387096, 0.9660633174490624
31, 21.0, 0, 0.65625, 0.9646142224728889
32, 21.0, 0, 0.6363636363636364, 0.9631673011391796
33, 21.0, 0, 0.6176470588235294, 0.9617225501874709
34, 21.0, 0, 0.6, 0.9602799663621897
35, 21.0, 0, 0.5833333333333334, 0.9588395464126465
36, 22.0, 1, 0.5945945945945946, 0.9574012870930275
37, 22.0, 0, 0.5789473684210527, 0.955965185162388
38, 23.0, 1, 0.5897435897435898, 0.9545312373846445
39, 23.0, 0, 0.575, 0.9530994405285677
40, 23.0, 0, 0.5609756097560976, 0.9516697913677749
41, 25.0, 2, 0.5952380952380952, 0.9502422866807232
42, 27.0, 2, 0.627906976744186, 0.9488169232507021
43, 27.0, 0, 0.6136363636363636, 0.9473936978658261
44, 27.0, 0, 0.6, 0.9459726073190273
45, 27.0, 0, 0.5869565217391305, 0.9445536484080488
46, 28.0, 1, 0.5957446808510638, 0.9431368179354368
47, 29.0, 1, 0.6041666666666666, 0.9417221127085337
48, 30.0, 1, 0.6122448979591837, 0.9403095295394709
49, 30.0, 0, 0.6, 0.9388990652451618
50, 32.0, 2, 0.6274509803921569, 0.9374907166472941
51, 33.0, 1, 0.6346153846153846, 0.9360844805723232
52, 34.0, 1, 0.6415094339622641, 0.9346803538514648
53, 34.0, 0, 0.6296296296296297, 0.9332783333206877
54, 36.0, 2, 0.6545454545454545, 0.9318784158207066
55, 36.0, 0, 0.6428571428571429, 0.9304805981969756
56, 38.0, 2, 0.6666666666666666, 0.9290848772996801
57, 38.0, 0, 0.6551724137931034, 0.9276912499837306
58, 38.0, 0, 0.6440677966101694, 0.9262997131087551
59, 38.0, 0, 0.6333333333333333, 0.924910263539092
60, 39.0, 1, 0.639344262295082, 0.9235228981437834
61, 39.0, 0, 0.6290322580645161, 0.9221376137965678
62, 40.0, 1, 0.6349206349206349, 0.920754407375873
63, 42.0, 2, 0.65625, 0.9193732757648092
64, 42.0, 0, 0.6461538461538462, 0.917994215851162
65, 42.0, 0, 0.6363636363636364, 0.9166172245273854
66, 42.0, 0, 0.6268656716417911, 0.9152422986905944
67, 44.0, 2, 0.6470588235294118, 0.9138694352425585
68, 45.0, 1, 0.6521739130434783, 0.9124986310896946
69, 45.0, 0, 0.6428571428571429, 0.9111298831430602
70, 45.0, 0, 0.6338028169014085, 0.9097631883183457
71, 46.0, 1, 0.6388888888888888, 0.9083985435358682
72, 46.0, 0, 0.6301369863013698, 0.9070359457205645
73, 46.0, 0, 0.6216216216216216, 0.9056753918019836
74, 46.0, 0, 0.6133333333333333, 0.9043168787142807
75, 47.0, 1, 0.618421052631579, 0.9029604033962093
76, 48.0, 1, 0.6233766233766234, 0.901605962791115
77, 48.0, 0, 0.6153846153846154, 0.9002535538469284
78, 49.0, 1, 0.620253164556962, 0.898903173516158
79, 50.0, 1, 0.625, 0.8975548187558838
80, 50.0, 0, 0.6172839506172839, 0.8962084865277501
81, 50.0, 0, 0.6097560975609756, 0.8948641737979585
82, 50.0, 0, 0.6024096385542169, 0.8935218775372615
83, 51.0, 1, 0.6071428571428571, 0.8921815947209557
84, 51.0, 0, 0.6, 0.8908433223288743
85, 52.0, 1, 0.6046511627906976, 0.889507057345381
