1 , 0 , 0
2 , 0 , 0
3 , 0 , 0
4 , 0 , 0
5 , 0 , 0
6 , 0 , 0
7 , 0 , 0
8 , 0 , 0
9 , 0 , 0
10 , 0 , 0
11 , 0 , 0
12 , 0 , 0
13 , 0 , 0
14 , 0 , 0
15 , 0 , 0
16 , 0 , 0
17 , 0 , 0
18 , 0 , 0
19 , 0 , 0
20 , 0 , 0
21 , 0 , 0
22 , 0 , 0
23 , 0 , 0
24 , 0 , 0
25 , 0 , 0
26 , 0 , 0
27 , 0 , 0
28 , 0 , 0
29 , 0 , 0
30 , 0 , 0
31 , 0 , 0
32 , 0 , 0
33 , 0 , 0
34 , 0 , 0
35 , 0 , 0
36 , 0 , 0
37 , 0 , 0
38 , 0 , 0
39 , 0 , 0
40 , 0 , 0
41 , 0 , 0
42 , 0 , 0
43 , 0 , 0
44 , 0 , 0
45 , 0 , 0
46 , 0 , 0
47 , 0 , 0
48 , 0 , 0
49 , 0 , 0
50 , 0 , 0
51 , 0 , 0
52 , 0 , 0
53 , 0 , 0
54 , 0 , 0
55 , 0 , 0
56 , 0 , 0
57 , 0 , 0
58 , 0 , 0
59 , 0 , 0
60 , 0 , 0
61 , 0 , 0
62 , 0 , 0
63 , 0 , 0
64 , 0 , 0
65 , 0 , 0
66 , 0 , 0
67 , 0 , 0
68 , 0 , 0
69 , 0 , 0
70 , 0 , 0
71 , 0 , 0
72 , 0 , 0
73 , 0 , 0
74 , 0 , 0
76 , 0 , 0
77 , 0 , 0
78 , 1 , 1
79 , 0 , 1
80 , 0 , 1
81 , 0 , 1
82 , 0 , 1
83 , 0 , 1
84 , 0 , 1
85 , 0 , 1
86 , 0 , 1
87 , 0 , 1
88 , 1 , 2
89 , 0 , 2
90 , 1 , 3
91 , 0 , 3
92 , 1 , 4
93 , 0 , 4
94 , 1 , 5
95 , 1 , 6
96 , 1 , 7
97 , 1 , 8
98 , 0 , 8
99 , 0 , 8
100 , 0 , 8
101 , 0 , 8
102 , 1 , 9
103 , 0 , 9
104 , 0 , 9
105 , 1 , 10
106 , 0 , 10
107 , 1 , 11
108 , 1 , 12
109 , 1 , 13
110 , 1 , 14
111 , 0 , 14
112 , 1 , 15
113 , 1 , 16
114 , 1 , 17
115 , 1 , 18
116 , 1 , 19
117 , 0 , 19
118 , 1 , 20
119 , 1 , 21
120 , 1 , 22
121 , 0 , 22
122 , 1 , 23
123 , 1 , 24
124 , 1 , 25
125 , 1 , 26
126 , 1 , 27
127 , 1 , 28
128 , 1 , 29
129 , 0 , 29
130 , 1 , 30
131 , 1 , 31
132 , 1 , 32
133 , 1 , 33
134 , 1 , 34
135 , 1 , 35
136 , 1 , 36
137 , 0 , 36
138 , 1 , 37
139 , 0 , 37
140 , 1 , 38
141 , 1 , 39
142 , 0 , 39
143 , 1 , 40
144 , 1 , 41
145 , 1 , 42
146 , 1 , 43
147 , 1 , 44
148 , 1 , 45
149 , 1 , 46
150 , 1 , 47
151 , 1 , 48
152 , 1 , 49
153 , 1 , 50
154 , 1 , 51
155 , 1 , 52
156 , 1 , 53
157 , 1 , 54
158 , 0 , 54
159 , 1 , 55
160 , 1 , 56
161 , 1 , 57
162 , 1 , 58
163 , 1 , 59
164 , 1 , 60
165 , 1 , 61
166 , 1 , 62
167 , 1 , 63
168 , 1 , 64
169 , 1 , 65
170 , 0 , 65
171 , 1 , 66
172 , 1 , 67
173 , 1 , 68
174 , 1 , 69
175 , 1 , 70
176 , 0 , 70
177 , 1 , 71
178 , 1 , 72
179 , 1 , 73
180 , 1 , 74
181 , 1 , 75
182 , 1 , 76
183 , 1 , 77
184 , 1 , 78
185 , 1 , 79
186 , 1 , 80
187 , 1 , 81
188 , 1 , 82
189 , 1 , 83
190 , 1 , 84
191 , 1 , 85
192 , 1 , 86
193 , 1 , 87
194 , 1 , 88
195 , 0 , 88
196 , 1 , 89
197 , 1 , 90
198 , 1 , 91
199 , 1 , 92
200 , 1 , 93
