1 , 0 , 0
2 , 0 , 0
3 , 0 , 0
4 , 0 , 0
5 , 0 , 0
6 , 0 , 0
7 , 0 , 0
8 , 0 , 0
9 , 0 , 0
10 , 0 , 0
11 , 0 , 0
12 , 0 , 0
13 , 0 , 0
14 , 0 , 0
15 , 0 , 0
16 , 0 , 0
17 , 0 , 0
18 , 0 , 0
19 , 0 , 0
20 , 0 , 0
21 , 0 , 0
22 , 0 , 0
23 , 0 , 0
24 , 0 , 0
25 , 0 , 0
26 , 0 , 0
27 , 0 , 0
28 , 0 , 0
29 , 0 , 0
30 , 0 , 0
31 , 0 , 0
32 , 0 , 0
33 , 0 , 0
34 , 0 , 0
35 , 0 , 0
36 , 0 , 0
37 , 0 , 0
38 , 0 , 0
39 , 0 , 0
40 , 0 , 0
41 , 0 , 0
42 , 0 , 0
43 , 0 , 0
44 , 0 , 0
45 , 0 , 0
46 , 0 , 0
47 , 0 , 0
48 , 0 , 0
49 , 0 , 0
50 , 0 , 0
51 , 0 , 0
52 , 0 , 0
53 , 0 , 0
54 , 0 , 0
55 , 0 , 0
56 , 0 , 0
57 , 0 , 0
58 , 0 , 0
59 , 0 , 0
60 , 0 , 0
61 , 0 , 0
62 , 0 , 0
63 , 0 , 0
64 , 1 , 1
65 , 0 , 1
66 , 0 , 1
67 , 0 , 1
68 , 1 , 2
69 , 0 , 2
70 , 0 , 2
71 , 0 , 2
72 , 0 , 2
73 , 0 , 2
74 , 1 , 3
75 , 1 , 4
76 , 0 , 4
77 , 0 , 4
78 , 0 , 4
79 , 0 , 4
80 , 1 , 5
81 , 0 , 5
82 , 1 , 6
83 , 0 , 6
84 , 0 , 6
85 , 1 , 7
86 , 1 , 8
87 , 1 , 9
88 , 1 , 10
89 , 0 , 10
90 , 0 , 10
91 , 1 , 11
92 , 1 , 12
93 , 0 , 12
94 , 0 , 12
95 , 0 , 12
96 , 1 , 13
97 , 0 , 13
98 , 1 , 14
99 , 0 , 14
100 , 0 , 14
101 , 1 , 15
102 , 1 , 16
103 , 1 , 17
104 , 0 , 17
105 , 0 , 17
106 , 1 , 18
107 , 0 , 18
108 , 1 , 19
109 , 1 , 20
110 , 1 , 21
111 , 1 , 22
112 , 1 , 23
113 , 0 , 23
114 , 0 , 23
115 , 1 , 24
116 , 1 , 25
117 , 1 , 26
118 , 0 , 26
119 , 1 , 27
120 , 1 , 28
121 , 1 , 29
122 , 1 , 30
123 , 0 , 30
124 , 1 , 31
125 , 1 , 32
126 , 1 , 33
127 , 0 , 33
128 , 1 , 34
129 , 0 , 34
130 , 1 , 35
131 , 1 , 36
132 , 1 , 37
133 , 1 , 38
134 , 0 , 38
135 , 1 , 39
136 , 0 , 39
137 , 1 , 40
138 , 1 , 41
139 , 1 , 42
140 , 1 , 43
141 , 1 , 44
142 , 0 , 44
143 , 0 , 44
144 , 1 , 45
145 , 1 , 46
146 , 1 , 47
147 , 1 , 48
148 , 0 , 48
149 , 1 , 49
150 , 0 , 49
151 , 1 , 50
152 , 1 , 51
153 , 1 , 52
154 , 1 , 53
155 , 0 , 53
156 , 1 , 54
157 , 1 , 55
158 , 1 , 56
159 , 1 , 57
160 , 1 , 58
161 , 1 , 59
162 , 1 , 60
163 , 1 , 61
164 , 1 , 62
165 , 1 , 63
166 , 1 , 64
167 , 1 , 65
168 , 1 , 66
169 , 1 , 67
170 , 1 , 68
171 , 1 , 69
172 , 1 , 70
173 , 1 , 71
174 , 1 , 72
175 , 1 , 73
176 , 1 , 74
177 , 1 , 75
178 , 1 , 76
179 , 1 , 77
180 , 1 , 78
181 , 1 , 79
182 , 1 , 80
183 , 1 , 81
184 , 1 , 82
185 , 1 , 83
186 , 1 , 84
187 , 1 , 85
188 , 1 , 86
189 , 1 , 87
190 , 1 , 88
191 , 1 , 89
192 , 1 , 90
193 , 1 , 91
194 , 1 , 92
195 , 1 , 93
196 , 1 , 94
197 , 1 , 95
198 , 1 , 96
199 , 1 , 97
200 , 1 , 98
